question_id,symptom,question,slot,required,priority
3780,rash,Is the pain mild,unknown,yes,1
3781,rash,moderate,unknown,yes,1
3782,rash,or severe?,unknown,yes,1
3783,shortness_of_breath,Do you have fever with this?,unknown,yes,1
3784,shortness_of_breath,When did it start?,unknown,yes,1
3785,dizziness,Is the pain mild,unknown,yes,1
3786,dizziness,moderate,unknown,yes,1
3787,dizziness,or severe?,unknown,yes,1
3788,dizziness,Are symptoms getting worse?,unknown,yes,1
3789,dizziness,Do you have fever with this?,unknown,yes,1
3790,dizziness,How long have you had this symptom?,unknown,yes,1
3791,dizziness,Any known allergies?,unknown,yes,1
3792,dizziness,Are symptoms getting worse?,unknown,yes,1
3793,dizziness,Is the pain mild,unknown,yes,1
3794,dizziness,moderate,unknown,yes,1
3795,dizziness,or severe?,unknown,yes,1
3796,dizziness,Any recent travel?,unknown,yes,1
3797,redness,How long have you had this symptom?,unknown,yes,1
3798,redness,Any recent travel?,unknown,yes,1
3799,redness,Any known allergies?,unknown,yes,1
3800,redness,Do you have fever with this?,unknown,yes,1
3801,redness,Is the pain mild,unknown,yes,1
3802,redness,moderate,unknown,yes,1
3803,redness,or severe?,unknown,yes,1
3804,fever,When did it start?,unknown,yes,1
3805,fever,Is the pain mild,unknown,yes,1
3806,fever,moderate,unknown,yes,1
3807,fever,or severe?,unknown,yes,1
3808,fever,Any recent travel?,unknown,yes,1
3809,fever,Any known allergies?,unknown,yes,1
3810,cold,Any known allergies?,unknown,yes,1
3811,cold,Is the pain mild,unknown,yes,1
3812,cold,moderate,unknown,yes,1
3813,cold,or severe?,unknown,yes,1
3814,cold,Any recent travel?,unknown,yes,1
3815,headache,Any recent travel?,unknown,yes,1
3816,headache,Do you have fever with this?,unknown,yes,1
3817,headache,Any known allergies?,unknown,yes,1
3818,body_pain,Is the pain mild,unknown,yes,1
3819,body_pain,moderate,unknown,yes,1
3820,body_pain,or severe?,unknown,yes,1
3821,body_pain,Any recent travel?,unknown,yes,1
3822,dizziness,Any recent travel?,unknown,yes,1
3823,dizziness,How long have you had this symptom?,unknown,yes,1
3824,dizziness,Is the pain mild,unknown,yes,1
3825,dizziness,moderate,unknown,yes,1
3826,dizziness,or severe?,unknown,yes,1
3827,dizziness,Are symptoms getting worse?,unknown,yes,1
3828,fatigue,How long have you had this symptom?,unknown,yes,1
3829,fatigue,When did it start?,unknown,yes,1
3830,fatigue,Are symptoms getting worse?,unknown,yes,1
3831,fatigue,Is the pain mild,unknown,yes,1
3832,fatigue,moderate,unknown,yes,1
3833,fatigue,or severe?,unknown,yes,1
3834,fatigue,Do you have fever with this?,unknown,yes,1
3835,stomach_pain,Are symptoms getting worse?,unknown,yes,1
3836,stomach_pain,Any recent travel?,unknown,yes,1
3837,cough,Any known allergies?,unknown,yes,1
3838,cough,Any recent travel?,unknown,yes,1
3839,headache,Any recent travel?,unknown,yes,1
3840,headache,Is the pain mild,unknown,yes,1
3841,headache,moderate,unknown,yes,1
3842,headache,or severe?,unknown,yes,1
3843,headache,How long have you had this symptom?,unknown,yes,1
3844,headache,When did it start?,unknown,yes,1
3845,sore_throat,Is the pain mild,unknown,yes,1
3846,sore_throat,moderate,unknown,yes,1
3847,sore_throat,or severe?,unknown,yes,1
3848,sore_throat,Any known allergies?,unknown,yes,1
3849,sore_throat,How long have you had this symptom?,unknown,yes,1
3850,sore_throat,When did it start?,unknown,yes,1
3851,swelling,Is the pain mild,unknown,yes,1
3852,swelling,moderate,unknown,yes,1
3853,swelling,or severe?,unknown,yes,1
3854,swelling,Any recent travel?,unknown,yes,1
3855,swelling,Do you have fever with this?,unknown,yes,1
3856,body_pain,How long have you had this symptom?,unknown,yes,1
3857,body_pain,Is the pain mild,unknown,yes,1
3858,body_pain,moderate,unknown,yes,1
3859,body_pain,or severe?,unknown,yes,1
3860,headache,Any known allergies?,unknown,yes,1
3861,headache,When did it start?,unknown,yes,1
3862,headache,How long have you had this symptom?,unknown,yes,1
3863,headache,Any recent travel?,unknown,yes,1
3864,nasal_congestion,When did it start?,unknown,yes,1
3865,nasal_congestion,Are symptoms getting worse?,unknown,yes,1
3866,nasal_congestion,How long have you had this symptom?,unknown,yes,1
3867,nasal_congestion,Do you have fever with this?,unknown,yes,1
3868,stomach_pain,Are symptoms getting worse?,unknown,yes,1
3869,stomach_pain,Is the pain mild,unknown,yes,1
3870,stomach_pain,moderate,unknown,yes,1
3871,stomach_pain,or severe?,unknown,yes,1
3872,stomach_pain,How long have you had this symptom?,unknown,yes,1
3873,cough,When did it start?,unknown,yes,1
3874,cough,Are symptoms getting worse?,unknown,yes,1
3875,chest_pain,When did it start?,unknown,yes,1
3876,chest_pain,How long have you had this symptom?,unknown,yes,1
3877,chest_pain,Any known allergies?,unknown,yes,1
3878,runny_nose,Any known allergies?,unknown,yes,1
3879,runny_nose,Any recent travel?,unknown,yes,1
3880,fatigue,Any known allergies?,unknown,yes,1
3881,fatigue,How long have you had this symptom?,unknown,yes,1
3882,fatigue,Any recent travel?,unknown,yes,1
3883,itching,When did it start?,unknown,yes,1
3884,itching,Do you have fever with this?,unknown,yes,1
3885,itching,Is the pain mild,unknown,yes,1
3886,itching,moderate,unknown,yes,1
3887,itching,or severe?,unknown,yes,1
3888,itching,Any known allergies?,unknown,yes,1
3889,rash,Any recent travel?,unknown,yes,1
3890,rash,Is the pain mild,unknown,yes,1
3891,rash,moderate,unknown,yes,1
3892,rash,or severe?,unknown,yes,1
3893,cold,Any known allergies?,unknown,yes,1
3894,cold,Are symptoms getting worse?,unknown,yes,1
3895,cold,When did it start?,unknown,yes,1
3896,dizziness,Are symptoms getting worse?,unknown,yes,1
3897,cough,Any known allergies?,unknown,yes,1
3898,cough,How long have you had this symptom?,unknown,yes,1
3899,cough,When did it start?,unknown,yes,1
3900,itching,Is the pain mild,unknown,yes,1
3901,itching,moderate,unknown,yes,1
3902,itching,or severe?,unknown,yes,1
3903,itching,Any known allergies?,unknown,yes,1
3904,itching,Are symptoms getting worse?,unknown,yes,1
3905,itching,Any recent travel?,unknown,yes,1
3906,cold,Is the pain mild,unknown,yes,1
3907,cold,moderate,unknown,yes,1
3908,cold,or severe?,unknown,yes,1
3909,cold,How long have you had this symptom?,unknown,yes,1
3910,cold,Any known allergies?,unknown,yes,1
3911,sore_throat,How long have you had this symptom?,unknown,yes,1
3912,sore_throat,Do you have fever with this?,unknown,yes,1
3913,headache,Is the pain mild,unknown,yes,1
3914,headache,moderate,unknown,yes,1
3915,headache,or severe?,unknown,yes,1
3916,headache,Do you have fever with this?,unknown,yes,1
3917,rash,Any known allergies?,unknown,yes,1
3918,rash,How long have you had this symptom?,unknown,yes,1
3919,rash,Are symptoms getting worse?,unknown,yes,1
3920,shortness_of_breath,Any known allergies?,unknown,yes,1
3921,shortness_of_breath,Do you have fever with this?,unknown,yes,1
3922,shortness_of_breath,Any recent travel?,unknown,yes,1
3923,swelling,Are symptoms getting worse?,unknown,yes,1
3924,swelling,Any recent travel?,unknown,yes,1
3925,swelling,Do you have fever with this?,unknown,yes,1
3926,swelling,How long have you had this symptom?,unknown,yes,1
3927,weakness,How long have you had this symptom?,unknown,yes,1
3928,weakness,Are symptoms getting worse?,unknown,yes,1
3929,weakness,Any recent travel?,unknown,yes,1
3930,nasal_congestion,Any known allergies?,unknown,yes,1
3931,nasal_congestion,How long have you had this symptom?,unknown,yes,1
3932,nasal_congestion,When did it start?,unknown,yes,1
3933,nasal_congestion,Is the pain mild,unknown,yes,1
3934,nasal_congestion,moderate,unknown,yes,1
3935,nasal_congestion,or severe?,unknown,yes,1
3936,nasal_congestion,Do you have fever with this?,unknown,yes,1
3937,nasal_congestion,Any recent travel?,unknown,yes,1
3938,chest_pain,When did it start?,unknown,yes,1
3939,chest_pain,How long have you had this symptom?,unknown,yes,1
3940,chest_pain,Are symptoms getting worse?,unknown,yes,1
3941,vomiting,Is the pain mild,unknown,yes,1
3942,vomiting,moderate,unknown,yes,1
3943,vomiting,or severe?,unknown,yes,1
3944,vomiting,How long have you had this symptom?,unknown,yes,1
3945,vomiting,Any known allergies?,unknown,yes,1
3946,diarrhea,How long have you had this symptom?,unknown,yes,1
3947,diarrhea,Are symptoms getting worse?,unknown,yes,1
3948,weakness,Any recent travel?,unknown,yes,1
3949,weakness,Do you have fever with this?,unknown,yes,1
3950,weakness,When did it start?,unknown,yes,1
3951,weakness,How long have you had this symptom?,unknown,yes,1
3952,headache,Are symptoms getting worse?,unknown,yes,1
3953,headache,How long have you had this symptom?,unknown,yes,1
3954,itching,Is the pain mild,unknown,yes,1
3955,itching,moderate,unknown,yes,1
3956,itching,or severe?,unknown,yes,1
3957,itching,When did it start?,unknown,yes,1
3958,cough,Any known allergies?,unknown,yes,1
3959,fatigue,Are symptoms getting worse?,unknown,yes,1
3960,fatigue,Is the pain mild,unknown,yes,1
3961,fatigue,moderate,unknown,yes,1
3962,fatigue,or severe?,unknown,yes,1
3963,vomiting,Are symptoms getting worse?,unknown,yes,1
3964,vomiting,How long have you had this symptom?,unknown,yes,1
3965,vomiting,Do you have fever with this?,unknown,yes,1
3966,vomiting,When did it start?,unknown,yes,1
3967,redness,Is the pain mild,unknown,yes,1
3968,redness,moderate,unknown,yes,1
3969,redness,or severe?,unknown,yes,1
3970,redness,Are symptoms getting worse?,unknown,yes,1
3971,redness,Any known allergies?,unknown,yes,1
3972,shortness_of_breath,Any known allergies?,unknown,yes,1
3973,shortness_of_breath,When did it start?,unknown,yes,1
3974,shortness_of_breath,Are symptoms getting worse?,unknown,yes,1
3975,shortness_of_breath,How long have you had this symptom?,unknown,yes,1
3976,vomiting,Are symptoms getting worse?,unknown,yes,1
3977,vomiting,Any recent travel?,unknown,yes,1
3978,shortness_of_breath,When did it start?,unknown,yes,1
3979,shortness_of_breath,Any recent travel?,unknown,yes,1
3980,shortness_of_breath,Is the pain mild,unknown,yes,1
3981,shortness_of_breath,moderate,unknown,yes,1
3982,shortness_of_breath,or severe?,unknown,yes,1
3983,shortness_of_breath,Do you have fever with this?,unknown,yes,1
3984,shortness_of_breath,Any known allergies?,unknown,yes,1
3985,nausea,When did it start?,unknown,yes,1
3986,nausea,Do you have fever with this?,unknown,yes,1
3987,headache,When did it start?,unknown,yes,1
3988,headache,Is the pain mild,unknown,yes,1
3989,headache,moderate,unknown,yes,1
3990,headache,or severe?,unknown,yes,1
3991,fatigue,Any known allergies?,unknown,yes,1
3992,fatigue,How long have you had this symptom?,unknown,yes,1
3993,nasal_congestion,Any recent travel?,unknown,yes,1
3994,nasal_congestion,Is the pain mild,unknown,yes,1
3995,nasal_congestion,moderate,unknown,yes,1
3996,nasal_congestion,or severe?,unknown,yes,1
3997,nasal_congestion,Any known allergies?,unknown,yes,1
3998,nasal_congestion,Are symptoms getting worse?,unknown,yes,1
3999,nasal_congestion,Do you have fever with this?,unknown,yes,1
4000,stomach_pain,Is the pain mild,unknown,yes,1
4001,stomach_pain,moderate,unknown,yes,1
4002,stomach_pain,or severe?,unknown,yes,1
4003,stomach_pain,When did it start?,unknown,yes,1
4004,stomach_pain,Are symptoms getting worse?,unknown,yes,1
4005,stomach_pain,How long have you had this symptom?,unknown,yes,1
4006,body_pain,Do you have fever with this?,unknown,yes,1
4007,body_pain,Any recent travel?,unknown,yes,1
4008,body_pain,When did it start?,unknown,yes,1
4009,body_pain,Any known allergies?,unknown,yes,1
4010,body_pain,Are symptoms getting worse?,unknown,yes,1
4011,joint_pain,When did it start?,unknown,yes,1
4012,joint_pain,How long have you had this symptom?,unknown,yes,1
4013,joint_pain,Are symptoms getting worse?,unknown,yes,1
4014,joint_pain,Any recent travel?,unknown,yes,1
4015,fatigue,When did it start?,unknown,yes,1
4016,fatigue,Any known allergies?,unknown,yes,1
4017,fatigue,Any recent travel?,unknown,yes,1
4018,fatigue,Is the pain mild,unknown,yes,1
4019,fatigue,moderate,unknown,yes,1
4020,fatigue,or severe?,unknown,yes,1
4021,vomiting,Is the pain mild,unknown,yes,1
4022,vomiting,moderate,unknown,yes,1
4023,vomiting,or severe?,unknown,yes,1
4024,vomiting,Are symptoms getting worse?,unknown,yes,1
4025,vomiting,Any known allergies?,unknown,yes,1
4026,joint_pain,Do you have fever with this?,unknown,yes,1
4027,joint_pain,Any recent travel?,unknown,yes,1
4028,joint_pain,When did it start?,unknown,yes,1
4029,burning_sensation,How long have you had this symptom?,unknown,yes,1
4030,burning_sensation,Any recent travel?,unknown,yes,1
4031,burning_sensation,Any known allergies?,unknown,yes,1
4032,headache,Any recent travel?,unknown,yes,1
4033,headache,Any known allergies?,unknown,yes,1
4034,sore_throat,Is the pain mild,unknown,yes,1
4035,sore_throat,moderate,unknown,yes,1
4036,sore_throat,or severe?,unknown,yes,1
4037,joint_pain,Any recent travel?,unknown,yes,1
4038,joint_pain,Is the pain mild,unknown,yes,1
4039,joint_pain,moderate,unknown,yes,1
4040,joint_pain,or severe?,unknown,yes,1
4041,joint_pain,How long have you had this symptom?,unknown,yes,1
4042,joint_pain,Are symptoms getting worse?,unknown,yes,1
4043,chest_pain,Do you have fever with this?,unknown,yes,1
4044,chest_pain,Any known allergies?,unknown,yes,1
4045,chest_pain,Is the pain mild,unknown,yes,1
4046,chest_pain,moderate,unknown,yes,1
4047,chest_pain,or severe?,unknown,yes,1
4048,swelling,How long have you had this symptom?,unknown,yes,1
4049,swelling,Are symptoms getting worse?,unknown,yes,1
4050,swelling,Do you have fever with this?,unknown,yes,1
4051,cough,Are symptoms getting worse?,unknown,yes,1
4052,cough,When did it start?,unknown,yes,1
4053,cough,Do you have fever with this?,unknown,yes,1
4054,weakness,When did it start?,unknown,yes,1
4055,weakness,Any known allergies?,unknown,yes,1
4056,cough,Is the pain mild,unknown,yes,1
4057,cough,moderate,unknown,yes,1
4058,cough,or severe?,unknown,yes,1
4059,cough,Are symptoms getting worse?,unknown,yes,1
4060,cough,Any recent travel?,unknown,yes,1
4061,stomach_pain,Are symptoms getting worse?,unknown,yes,1
4062,stomach_pain,How long have you had this symptom?,unknown,yes,1
4063,stomach_pain,Any recent travel?,unknown,yes,1
4064,dizziness,When did it start?,unknown,yes,1
4065,dizziness,Any recent travel?,unknown,yes,1
4066,dizziness,Are symptoms getting worse?,unknown,yes,1
4067,dizziness,Do you have fever with this?,unknown,yes,1
4068,dizziness,How long have you had this symptom?,unknown,yes,1
4069,dizziness,When did it start?,unknown,yes,1
4070,dizziness,Do you have fever with this?,unknown,yes,1
4071,dizziness,Is the pain mild,unknown,yes,1
4072,dizziness,moderate,unknown,yes,1
4073,dizziness,or severe?,unknown,yes,1
4074,itching,Are symptoms getting worse?,unknown,yes,1
4075,itching,How long have you had this symptom?,unknown,yes,1
4076,cold,Any known allergies?,unknown,yes,1
4077,cold,Do you have fever with this?,unknown,yes,1
4078,redness,When did it start?,unknown,yes,1
4079,redness,Is the pain mild,unknown,yes,1
4080,redness,moderate,unknown,yes,1
4081,redness,or severe?,unknown,yes,1
4082,cold,When did it start?,unknown,yes,1
4083,cold,Any known allergies?,unknown,yes,1
4084,weakness,Any recent travel?,unknown,yes,1
4085,weakness,Are symptoms getting worse?,unknown,yes,1
4086,weakness,When did it start?,unknown,yes,1
4087,weakness,Any known allergies?,unknown,yes,1
4088,weakness,Is the pain mild,unknown,yes,1
4089,weakness,moderate,unknown,yes,1
4090,weakness,or severe?,unknown,yes,1
4091,weakness,Do you have fever with this?,unknown,yes,1
4092,weakness,Is the pain mild,unknown,yes,1
4093,weakness,moderate,unknown,yes,1
4094,weakness,or severe?,unknown,yes,1
4095,weakness,Are symptoms getting worse?,unknown,yes,1
4096,weakness,Any recent travel?,unknown,yes,1
4097,cold,Do you have fever with this?,unknown,yes,1
4098,cold,Any recent travel?,unknown,yes,1
4099,cold,When did it start?,unknown,yes,1
4100,rash,Any known allergies?,unknown,yes,1
4101,rash,Any recent travel?,unknown,yes,1
4102,redness,When did it start?,unknown,yes,1
4103,redness,Any recent travel?,unknown,yes,1
4104,redness,Do you have fever with this?,unknown,yes,1
4105,redness,Is the pain mild,unknown,yes,1
4106,redness,moderate,unknown,yes,1
4107,redness,or severe?,unknown,yes,1
4108,itching,Any known allergies?,unknown,yes,1
4109,itching,Are symptoms getting worse?,unknown,yes,1
4110,itching,How long have you had this symptom?,unknown,yes,1
4111,body_pain,Are symptoms getting worse?,unknown,yes,1
4112,body_pain,Is the pain mild,unknown,yes,1
4113,body_pain,moderate,unknown,yes,1
4114,body_pain,or severe?,unknown,yes,1
4115,body_pain,Do you have fever with this?,unknown,yes,1
4116,body_pain,How long have you had this symptom?,unknown,yes,1
4117,body_pain,Any known allergies?,unknown,yes,1
4118,body_pain,When did it start?,unknown,yes,1
4119,body_pain,Any recent travel?,unknown,yes,1
4120,body_pain,Is the pain mild,unknown,yes,1
